drug_a,drug_b,support,n_ab,n_abz,additive_expected,omega_add,omega_add_lower,expected,omega,omega_lower,naive_log2_oe,eras_with_signal,om025_2004-2012,om025_2013-2018,om025_2019-2026
ADALIMUMAB,SIMVASTATIN,plausible,160,1,16.0608800996468,-3.464744938601083,-7.26197220696243,2.9545044132557883,-1.203516254227639,-5.000743522588985,-1.5878212675894865,0,-13.044204584011794,-6.083111713469261,-13.070602525377568
ALCOHOL,SIMVASTATIN,plausible,155,1,16.265344994790034,-3.482447765168566,-7.279675033529912,39.592134114869594,-4.740284808736279,-8.537512077097626,1.1010144599315985,0,-6.290012020795925,-13.821533485160282,-11.768259670293594
ESCITALOPRAM,TRAZODONE,unsupported,1087,1,16.342857721222458,-3.4891025348542106,-7.2863298032155575,31.625913678534417,-4.420703080091268,-8.217930348452615,1.3257149968404514,0,-11.974292886458837,-5.607757964080032,-14.377575315821336
SIMVASTATIN,TOPIRAMATE,plausible,161,1,16.396055093934113,-3.4936520382611915,-7.290879306622538,25.172128135111677,-4.097168489717699,-7.894395758079047,0.9822772495398336,0,-5.389949230826915,-13.80808667494271,-13.161250669752926
ARIPIPRAZOLE,BUPROPION,unsupported,1799,1,16.782841123612155,-3.526305995580819,-7.323533263942165,22.602130918340652,-3.944991524748431,-7.742218793109778,0.4200719705805488,0,-4.013634819508315,-13.57629401873234,-14.727887364455162
ALCOHOL,FLUOXETINE,unsupported,1211,1,16.85823702907205,-3.5325860235977364,-7.329813291959083,30.84238760880738,-4.385080680172652,-8.182307948534,1.2008724887079034,0,-13.01477788946907,-13.735731483599455,-6.065447210310586
PROPRANOLOL,SIMVASTATIN,plausible,165,1,16.889100765842144,-3.5351489233487503,-7.332376191710098,26.095683146380008,-4.148157689188888,-7.945384957550234,1.2148705373055986,0,-4.986249204903021,-13.686348029511207,-13.702939946161589
AMIODARONE,SPIRONOLACTONE,plausible,901,1,17.287319169912234,-3.567814684213989,-7.365041952575336,38.71001030584601,-4.708187615214562,-8.50541488357591,1.3339129115366202,0,-5.52575375976508,-12.5627201482967,-14.475080278678128
CAFFEINE,CODEINE,unsupported,2496,1,17.594898301460958,-3.5925485935378765,-7.389775861899224,21.518023877041788,-3.8756505866504782,-7.6728778550118255,1.2798425833112954,0,-11.337888520811589,-12.431438722489451,-7.129940696374601
GABAPENTIN,OLANZAPINE,unsupported,1104,1,17.76311703189291,-3.6058986104565256,-7.403125878817873,25.88347390572884,-4.136600130575325,-7.933827398936672,0.3119886942149495,0,-11.862440275783209,-4.872446600312824,-14.840584016606138
HYDROXYZINE,SIMVASTATIN,plausible,171,1,18.399684423457806,-3.6553277394848593,-7.452555007846206,49.1933250161141,-5.050017671046587,-8.847244939407934,1.3195825662139227,0,-5.289842162778126,-13.885701043701133,-13.602505881862218
CODEINE,METHADONE,unsupported,2045,1,18.687042353474048,-3.67709793410844,-7.474325202469787,24.92110833611922,-4.082992526010458,-7.880219794371805,1.2014021411714102,0,-11.567897662333442,-13.4011091367591,-6.93051020212886
FLUCONAZOLE,TAZOBACTAM,plausible,1168,1,19.65456125701162,-3.748071971787197,-7.545299240148544,31.111901072541556,-4.397433392630931,-8.194660660992277,1.4492499184135081,0,-13.115404500223681,-13.5051360641603,-6.451805462519632
FLUCONAZOLE,PIPERACILLIN,plausible,1170,1,20.236455896081466,-3.789134935855248,-7.586362204216595,33.38769365196296,-4.497727046564962,-8.294954314926308,1.4524820266779956,0,-13.194200266807924,-13.53846225425048,-6.482899091498301
ESOMEPRAZOLE,NAPROXEN,unsupported,6530,1,20.480640733097577,-3.8060243315831643,-7.603251599944511,14.877242666135004,-3.357762427210816,-7.154989695572163,-0.02453504463515003,0,-11.721090080006146,-14.871889103651638,-6.507386917934898
HALOPERIDOL,SERTRALINE,unsupported,759,1,20.553918706186696,-3.8110543771877983,-7.608281645549145,52.28180981071051,-5.137006413571819,-8.934233681933165,1.1085393676728896,0,-12.481556197131017,-5.7007813841243635,-14.721982889831235
ATORVASTATIN,HYDROCODONE,plausible,457,1,22.06055407768358,-3.910768094319147,-7.707995362680494,8.851859871780322,-2.6402908119753796,-6.4375180803367265,-0.6182346085644163,0,-4.4482070486047665,-13.746282937042972,-14.890836268425495
DULOXETINE,PREGABALIN,unsupported,3723,1,22.93914972767142,-3.965885830056017,-7.763113098417364,28.503055231692404,-4.273170478387186,-8.070397746748533,-0.10221449265932465,0,-12.228848044655017,-5.766119313409508,-15.44910024097659
BUPROPION,CLONAZEPAM,unsupported,2463,1,23.467145185832994,-3.9980236687133703,-7.795250937074718,30.333528590474923,-4.361465595148094,-8.158692863509442,0.8113584407168288,0,-13.087678590145275,-5.7760970975783525,-15.108395230527696
CIPROFLOXACIN,TAZOBACTAM,unsupported,2081,1,24.99779420270108,-4.08733804005546,-7.884565308416808,36.333617867623744,-4.6179887025995505,-8.415215970960897,1.2273710123803965,0,-5.245266657420066,-14.265920605796246,-14.71120113151937
TRIMEPRAZINE,ZOPICLONE,unsupported,516,1,25.408043595595093,-4.110365670992652,-7.907592939354,61.088275080654086,-5.359621316952574,-9.156848585313922,1.5705908019599404,0,-12.062252329463487,-6.41237486626379,-14.960562133956683
CIPROFLOXACIN,PIPERACILLIN,unsupported,2095,1,26.14764456815726,-4.150973610451996,-7.948200878813343,39.27032921459313,-4.728658098836237,-8.525885367197585,1.2352871340264073,0,-5.328958551062798,-14.34869179736,-14.737088560551886
MIRTAZAPINE,TRAZODONE,unsupported,1488,1,28.724450146880944,-4.284141475113706,-8.081368743475053,56.198319929940816,-5.240271580398022,-9.03749884875937,1.353290913564896,0,-12.552846815251154,-14.116179303518107,-7.441718310595375
EZETIMIBE,LOVASTATIN,known_pair,238,1,29.358844266751667,-4.3151239189523025,-8.11235118731365,117.29725383001671,-6.295199595522476,-10.092426863883823,1.560847337134174,0,-5.6760001742609,-13.095071807304175,-14.946804171615227
ESCITALOPRAM,SIMVASTATIN,plausible,319,1,34.0144435857349,-4.5241658206608255,-8.321393089022173,88.78813802173529,-5.895434119412845,-9.692661387774193,1.0166954269681086,0,-13.8763048037411,-6.816872625827592,-14.60627320557778
HYDROCODONE,SIMVASTATIN,plausible,347,1,34.832033716108995,-4.557942387484831,-8.355169655846177,13.843414926110315,-3.257354140551625,-7.054581408912972,0.12506695005595925,0,-6.8463781053996735,-14.899915123655495,-13.60726686662752
ALPRAZOLAM,HYDROCODONE,unsupported,5370,1,36.700621603150324,-4.632292322389027,-8.429519590750374,13.142989476113062,-3.1851253990710506,-6.982352667432398,0.08113619798461325,0,-14.267822285954873,-6.8284555287828494,-14.92685072222615
HYDROCODONE,METHADONE,unsupported,6020,1,42.54007533888752,-4.842646197407961,-8.639873465769309,15.752221243659225,-3.4376025035818722,-7.234829771943219,0.5238609246600844,0,-5.310045126906888,-14.665588973278798,-15.630234602171987
EVOLOCUMAB,LENALIDOMIDE,unsupported,5,0,0.0032607572705201718,-0.00937801040126267,-10.001265826208126,0.0004821519060644912,-0.0013905259906121315,-9.993278341797476,-3.7982864219884434,0,,,-10.002933660573111
EVOLOCUMAB,INFLIXIMAB,unsupported,6,0,0.003912908724624206,-0.011246319377160936,-10.003134135184023,0.000883195682839689,-0.0025461160063053457,-9.994433931813168,-2.8362361203050637,0,,,-10.002933660573111
EVOLOCUMAB,HYDROCODONE,unsupported,6,0,0.004543593941874744,-0.013050832613991068,-10.004938648420854,0.0014187947280738823,-0.004087978972568424,-9.995975794779431,-2.4923151739847405,0,,-9.998154637613977,
EVOLOCUMAB,NAPROXEN,unsupported,3,0,0.004589963280293758,-0.013183415291783447,-10.005071231098647,0.0014389639909159475,-0.004146009326786486,-9.99603382513365,-1.9591493240309847,0,,,
MYCOPHENOLATE MOFETIL,PALBOCICLIB,unsupported,4,0,0.005328982019849425,-0.015294830006689504,-10.007182645813552,0.0027151168431719156,-0.007812977210911069,-9.999700793017773,-1.4813722852496076,0,,,-10.0025757819349
PALBOCICLIB,SACUBITRIL,unsupported,4,0,0.005511958982435105,-0.015817127726725867,-10.00770494353359,0.002807993618872654,-0.008079490954263205,-9.999967306761127,-1.6175026075747476,0,,,-10.007556337011026
BEVACIZUMAB,RIBAVIRIN,unsupported,3,0,0.00588294448913918,-0.016875505562980547,-10.008763321369843,0.0027371256931966064,-0.007876136966189318,-9.999763952773053,-1.4849200549940842,0,,,
ADALIMUMAB,DOCETAXEL,unsupported,4,0,0.005988987192971602,-0.017177890239759158,-10.009065706046622,0.000879751581292305,-0.0025361959184515945,-9.994424011725314,-3.5916869406792666,0,,,
CARBOPLATIN,SACUBITRIL,unsupported,4,0,0.006047666234204048,-0.01734518845291862,-10.009233004259782,0.0040201182056062755,-0.01155322585407929,-10.003441041660942,-1.6913897846358217,0,,,-10.007556337011026
BEVACIZUMAB,METHYLPHENIDATE,unsupported,3,0,0.006268864638959834,-0.01797566683974744,-10.00986348264661,0.0029175953166922968,-0.008393934234384628,-10.000281750041248,-1.050606154035517,0,-10.011941042709992,,
CARBOPLATIN,METHYLPHENIDATE,unsupported,3,0,0.006268864638959834,-0.01797566683974744,-10.00986348264661,0.004581633088330354,-0.013159597882180017,-10.005047413689043,-0.9599362812243588,0,,,
LENALIDOMIDE,METHYLPHENIDATE,unsupported,3,0,0.006268864638959834,-0.01797566683974744,-10.00986348264661,0.0009331258006848163,-0.0026899226740969414,-9.99457773848096,-2.3074293527643834,0,,,
METHYLPHENIDATE,SACUBITRIL,unsupported,3,0,0.006268864638959834,-0.01797566683974744,-10.00986348264661,0.0041735342848166785,-0.011992293522936516,-10.003880109329799,-1.055983083852274,0,,,-10.018213214248405
LENALIDOMIDE,PALBOCICLIB,unsupported,6,0,0.006342913776015858,-0.018186666405978935,-10.010074482212842,0.0009411872307737621,-0.002713139528867478,-9.99460095533573,-3.0994937033069765,0,,-10.00000149853618,-10.001359755994834
INFLIXIMAB,SOFOSBUVIR,unsupported,4,0,0.006447860407145825,-0.018485654091670134,-10.010373469898532,0.001463251534949984,-0.004215885569550135,-9.996103701376413,-1.7596998514302036,0,,,-10.003645408426607
CARBIDOPA,INFLIXIMAB,unsupported,3,0,0.006695061116135243,-0.019189671731164076,-10.011077487538026,0.0015214530456342133,-0.004383319889430002,-9.996271135696293,-1.894802127567517,0,,,-10.004748601751734
BEVACIZUMAB,EVOLOCUMAB,unsupported,7,0,0.0067504235913335014,-0.01934729475026967,-10.011235110557132,0.002111800949720824,-0.006080537649923148,-9.997968353456786,-2.1706715872525963,0,,,-10.01400394407634
EVOLOCUMAB,OXYCODONE,unsupported,4,0,0.00677604108647135,-0.01942022473185635,-10.011308040538719,0.0021219413153358486,-0.0061096732078521525,-9.997997489014715,-3.2043430114134006,0,,-10.014621110324272,
DOCETAXEL,LEVODOPA,unsupported,3,0,0.007236133985190565,-0.02072942753079727,-10.01261724333766,0.005241917090430422,-0.015046241526001014,-10.006934057332863,-1.182783622665483,0,,-10.018190821945652,
PALBOCICLIB,TACROLIMUS,plausible,4,0,0.007364363385305794,-0.021094095044970326,-10.012981910851833,0.0037569555205792934,-0.010799758605888268,-10.002687574412752,-1.7012613989074625,0,,,-10.004368350740021
BUPRENORPHINE,DOCETAXEL,unsupported,3,0,0.00743590156282693,-0.02129750014384503,-10.013185315950707,0.005389890180270263,-0.015468710011331918,-10.007356525818194,-1.6072684455693662,0,,,
BUPRENORPHINE,INFLIXIMAB,unsupported,3,0,0.00743590156282693,-0.02129750014384503,-10.013185315950707,0.001691697860749778,-0.004872969277777849,-9.996760785084641,-2.56746905442616,0,,,
BUPRENORPHINE,PACLITAXEL,unsupported,3,0,0.00743590156282693,-0.02129750014384503,-10.013185315950707,0.005242887444409923,-0.015049012324468982,-10.006936828131332,-1.772501206127466,0,,,
DOXORUBICIN,NAPROXEN,unsupported,5,0,0.007649938800489597,-0.021905902810179744,-10.013793718617043,0.003523824842749435,-0.010131947831878776,-10.002019763638742,-1.561362749998944,0,,,
EVOLOCUMAB,MYCOPHENOLATE MOFETIL,unsupported,6,0,0.007993473029774139,-0.022881865716239718,-10.014769681523102,0.0025043742379621133,-0.007208059939425196,-9.999095875746288,-2.0202035380212786,0,,,-10.013185149968557
CYCLOPHOSPHAMIDE,SACUBITRIL,unsupported,6,0,0.008267938473652658,-0.023661133609173914,-10.015548949416036,0.002872273237763786,-0.00826391515067422,-10.000151730957537,-2.22809302538601,0,,,-10.015327242698486
CYCLOPHOSPHAMIDE,HYDROCODONE,unsupported,11,0,0.008329922226770365,-0.02383706089921887,-10.015724876706082,0.0028847316600140167,-0.008299656793856768,-10.00018747260072,-2.5443413192629856,0,-10.01865522702717,,-10.002600947022156
